결산구분  ,기준일,펀드      ,펀드명    ,매매처명  ,당일보수  ,미지급보수
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,68,-22085867
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,46,8903192
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,53,12588558
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,483,11115951
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,90,10615920
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771224
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321939
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,37,2177273
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,90,49627215
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-133815
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,146,24306537
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,146,-460396
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-379
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-151744
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5587
전기,20241217,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17688072
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339139
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,70,-22085797
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,48,8903240
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,54,12588612
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,496,11116447
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,92,10616012
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771224
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321939
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,38,2177311
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,92,49627307
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-133806
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,150,24306687
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,150,-460246
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-379
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-151741
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5587
전기,20241218,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17688072
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339139
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,67,-22085730
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,45,8903285
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,51,12588663
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,473,11116920
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,88,10616100
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771224
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321939
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,36,2177347
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,88,49627395
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,9,-133797
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,143,24306830
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,143,-460103
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-379
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-151738
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5587
전기,20241219,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17688072
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339139
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,65,-22085665
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,44,8903329
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,50,12588713
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,463,11117383
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,86,10616186
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771224
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321939
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,35,2177382
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,86,49627481
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,8,-133789
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,140,24306970
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,140,-459963
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-379
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,2,-151736
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5587
전기,20241220,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17688072
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339139
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,65,-22085600
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,44,8903373
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,50,12588763
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,463,11117846
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,86,10616272
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771224
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321939
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,35,2177417
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,86,49627567
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,8,-133781
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,140,24307110
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,140,-459823
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-379
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,2,-151734
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5587
전기,20241221,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17688072
전기,20241222,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339139
전기,20241222,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,65,-22085535
전기,20241222,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2337578
전기,20241222,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57952200
전기,20241222,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,44,8903417
